timestamp,temperature,soil_ph,soil_moisture,npk_n,npk_p,npk_k,rainfall
2025-09-22T22:35:13Z,24.38,6.54,75.97,65.34,27.41,190.98,7.21
2025-09-23T00:19:07Z,28.82,6.18,63.02,59.8,22.44,155.17,14.43
2025-09-23T02:20:30Z,22.17,6.11,64.64,77.03,30.87,151.61,10.09
2025-09-23T04:39:23Z,28.71,6.52,62.48,75.63,38.45,107.63,10.0
2025-09-23T06:08:05Z,11.95,6.93,61.35,53.67,22.76,174.67,13.98
2025-09-23T07:57:16Z,24.75,6.39,66.11,54.89,36.22,181.58,12.88
2025-09-23T09:53:31Z,28.22,5.67,69.45,32.04,9.52,59.49,12.99
2025-09-23T11:23:31Z,16.24,6.55,57.41,32.74,18.35,256.64,13.74
2025-09-23T13:12:29Z,21.72,6.29,68.37,82.04,31.53,188.38,9.83
2025-09-23T14:39:10Z,17.05,5.63,72.27,37.46,15.46,122.12,8.24
2025-09-23T16:55:46Z,27.2,5.87,83.66,45.21,22.21,132.15,10.66
2025-09-23T18:27:37Z,28.46,6.0,85.35,51.6,24.35,142.21,19.32
2025-09-23T19:29:57Z,27.02,6.73,61.23,61.33,37.32,140.19,13.11
2025-09-23T22:01:41Z,29.13,6.31,67.16,87.21,32.7,109.33,12.02
2025-09-23T23:34:25Z,27.22,7.42,61.7,79.8,34.55,108.76,5.91
2025-09-24T00:41:43Z,23.92,5.58,83.02,33.16,30.83,198.15,11.73
2025-09-24T02:51:52Z,28.31,6.46,75.84,47.14,22.75,113.36,12.13
2025-09-24T04:22:03Z,21.82,5.6,60.88,39.81,14.92,68.37,5.08
2025-09-24T06:11:30Z,22.11,6.12,76.69,81.81,27.11,184.37,8.14
2025-09-24T08:07:49Z,28.89,6.91,66.09,59.98,26.53,112.22,14.28
2025-09-24T09:50:10Z,13.5,6.28,51.41,32.27,21.61,294.58,7.42
2025-09-24T11:43:12Z,26.65,6.37,75.53,56.75,24.33,150.04,6.91
2025-09-24T13:52:17Z,23.72,6.13,61.36,26.18,7.38,64.33,11.66
2025-09-24T15:13:12Z,22.0,7.45,65.29,44.27,25.97,148.85,12.46
2025-09-24T16:33:53Z,24.49,6.32,66.98,34.86,6.53,51.64,12.17
2025-09-24T18:38:37Z,18.02,6.66,66.77,42.0,20.04,158.51,11.11
2025-09-24T20:19:00Z,27.76,6.13,67.62,83.8,35.41,148.11,8.71
2025-09-24T21:46:00Z,22.27,6.08,69.58,30.23,5.81,76.48,6.37
2025-09-24T23:59:50Z,23.67,5.55,68.74,92.21,26.36,123.26,20.85
2025-09-25T01:26:11Z,28.24,5.94,78.35,59.73,31.56,134.2,9.87
2025-09-25T03:15:43Z,28.32,6.78,73.51,89.41,29.37,180.43,7.4
2025-09-25T05:12:46Z,27.71,5.82,69.61,91.58,21.84,148.64,12.84
2025-09-25T06:58:51Z,17.4,6.22,79.6,58.25,10.06,146.63,11.43
2025-09-25T08:21:45Z,20.1,6.22,74.44,39.92,10.37,110.43,9.13
2025-09-25T09:59:00Z,22.78,6.74,66.79,67.61,21.43,125.31,8.74
2025-09-25T12:22:56Z,28.57,6.41,67.33,21.41,6.95,79.54,11.15
2025-09-25T14:22:07Z,23.99,6.43,81.15,43.84,21.15,125.22,9.81
2025-09-25T15:36:38Z,25.84,6.15,69.27,61.16,35.76,101.49,13.22
2025-09-25T17:11:34Z,23.04,6.14,72.39,37.61,18.03,124.99,2.13
2025-09-25T18:45:43Z,28.96,6.16,71.93,68.32,25.19,168.19,11.14
2025-09-25T21:18:52Z,17.68,6.18,74.8,26.87,11.19,125.25,11.66
2025-09-25T22:58:47Z,28.25,6.23,72.57,54.4,37.45,162.99,8.75
2025-09-26T00:09:10Z,25.57,6.11,79.08,74.02,22.11,167.97,12.26
2025-09-26T01:47:53Z,25.66,6.02,87.64,46.74,37.69,141.91,12.76
2025-09-26T03:32:47Z,10.13,7.31,50.07,21.35,16.93,290.62,13.15
2025-09-26T05:32:36Z,27.47,5.62,78.75,32.88,20.98,197.15,13.64
2025-09-26T07:25:57Z,21.99,5.7,77.04,36.09,19.27,114.23,8.49
2025-09-26T09:18:09Z,25.96,6.06,63.57,24.16,9.38,79.06,12.66
2025-09-26T10:39:55Z,24.26,6.21,68.55,66.12,26.55,161.41,17.94
2025-09-26T13:09:05Z,21.87,6.73,68.77,75.48,24.86,101.98,17.74
2025-09-26T14:26:41Z,16.29,6.59,73.04,34.71,13.87,146.88,13.42
2025-09-26T16:05:48Z,19.01,6.69,59.03,34.23,17.16,258.08,13.8
2025-09-26T17:41:03Z,29.45,6.36,66.04,31.17,11.96,62.99,10.45
2025-09-26T19:36:23Z,14.61,6.73,69.6,49.09,36.09,191.12,14.64
2025-09-26T21:34:08Z,13.31,6.15,73.21,49.22,15.15,120.09,9.72
2025-09-26T23:29:38Z,27.98,6.64,65.42,62.97,25.38,130.95,12.91
2025-09-27T00:57:28Z,21.16,5.72,60.88,22.51,6.39,49.7,2.67
2025-09-27T02:36:53Z,29.4,6.59,69.58,41.52,31.61,184.4,14.91
2025-09-27T04:53:54Z,13.41,6.51,61.79,40.19,37.63,151.16,8.91
2025-09-27T05:43:26Z,20.57,5.81,64.49,30.89,9.43,73.18,4.6
2025-09-27T07:41:21Z,29.3,5.57,71.85,52.47,31.61,106.69,8.54
2025-09-27T09:18:08Z,22.51,6.99,64.55,61.09,21.33,115.67,10.44
2025-09-27T11:07:44Z,11.82,7.1,54.75,36.6,24.24,233.31,6.84
2025-09-27T13:05:00Z,20.62,6.14,77.97,27.42,15.15,127.27,7.98
2025-09-27T15:18:03Z,26.03,6.41,63.03,50.08,34.58,107.08,5.83
2025-09-27T17:03:41Z,20.32,6.01,71.13,39.42,10.34,135.73,13.68
2025-09-27T17:58:59Z,25.58,6.02,68.87,98.87,36.94,188.08,6.33
2025-09-27T19:53:19Z,24.83,6.93,62.11,53.59,23.25,172.68,17.42
2025-09-27T22:02:10Z,25.01,6.46,64.55,67.88,32.59,105.77,6.45
2025-09-28T00:12:07Z,28.13,6.82,62.06,69.17,36.68,138.17,8.86
2025-09-28T01:44:09Z,28.48,6.03,66.8,45.93,22.52,183.82,16.79
2025-09-28T03:10:56Z,27.63,5.7,64.18,98.1,33.88,178.04,10.86
2025-09-28T04:58:59Z,24.34,7.32,67.75,41.63,32.94,183.17,16.71
2025-09-28T07:10:05Z,18.69,6.9,59.77,26.9,29.25,261.42,14.3
2025-09-28T08:41:55Z,22.2,6.09,72.05,45.28,17.79,122.6,7.54
2025-09-28T10:22:49Z,14.4,6.71,53.79,22.88,22.74,288.82,13.25
2025-09-28T11:41:10Z,13.15,6.14,57.83,31.99,20.21,165.01,12.67
2025-09-28T13:42:05Z,28.15,6.44,82.26,35.51,23.0,130.44,9.37
2025-09-28T15:39:28Z,28.43,6.3,62.46,51.32,37.7,155.43,5.78
2025-09-28T17:09:15Z,23.02,6.03,64.28,30.94,8.99,52.05,11.79
2025-09-28T18:41:33Z,25.38,5.95,88.04,35.54,28.03,187.37,13.57
2025-09-28T20:59:56Z,26.29,6.8,61.95,65.71,31.05,196.4,10.79
2025-09-28T22:54:08Z,21.04,6.1,50.75,30.7,23.69,192.22,11.03
2025-09-29T00:08:27Z,22.06,6.0,70.99,63.44,16.1,174.7,18.66
2025-09-29T02:02:56Z,15.69,7.37,51.74,25.17,24.04,220.01,12.14
2025-09-29T04:09:36Z,11.1,6.13,62.23,54.51,27.21,179.74,14.98
2025-09-29T05:43:01Z,11.66,6.52,60.62,79.51,36.17,186.71,7.49
2025-09-29T07:14:53Z,18.83,6.78,72.15,59.92,11.62,119.0,8.67
2025-09-29T09:25:20Z,10.78,6.87,65.79,70.79,34.62,120.78,13.04
2025-09-29T10:50:51Z,25.02,5.82,63.81,51.4,34.04,144.77,3.14
2025-09-29T12:21:48Z,23.9,6.02,63.17,90.95,26.55,189.86,15.56
2025-09-29T13:51:39Z,25.54,6.03,74.81,31.39,39.86,194.73,14.8
2025-09-29T15:54:25Z,27.17,6.23,66.39,80.61,32.53,124.97,9.71
2025-09-29T17:26:03Z,27.39,5.9,64.1,48.15,22.18,131.97,9.48
2025-09-29T19:28:46Z,21.78,6.41,69.57,29.44,14.66,58.54,10.74
2025-09-29T21:10:05Z,11.8,7.27,52.44,39.44,27.17,278.52,10.31
2025-09-29T23:15:32Z,21.79,6.74,68.44,61.82,30.71,173.08,16.31
2025-09-30T00:43:59Z,13.92,6.91,58.73,25.57,26.45,261.85,7.93
2025-09-30T02:57:40Z,22.57,5.98,69.05,86.68,32.63,126.67,7.5
2025-09-30T03:50:58Z,11.86,6.13,50.31,22.83,15.41,159.33,17.76
2025-09-30T05:36:19Z,21.72,7.37,68.91,46.43,32.04,184.63,11.33
2025-09-30T07:20:23Z,25.78,6.71,71.47,82.23,27.72,199.05,8.69
2025-09-30T09:27:22Z,28.39,5.54,80.97,58.43,27.75,192.85,7.65
2025-09-30T10:51:25Z,27.93,6.16,69.21,21.6,8.45,45.29,5.75
2025-09-30T13:06:34Z,29.26,6.07,76.07,97.73,18.91,191.09,11.64
2025-09-30T14:21:13Z,21.72,6.25,65.37,89.16,36.32,184.47,8.78
2025-09-30T16:54:27Z,23.3,6.08,61.93,28.38,5.5,46.33,8.47
2025-09-30T17:46:42Z,29.2,5.83,64.52,32.99,6.34,50.35,8.17
2025-09-30T19:43:58Z,19.94,6.5,77.31,39.89,10.29,111.54,5.64
2025-09-30T21:29:46Z,24.51,6.01,66.2,77.5,29.83,112.11,12.24
2025-09-30T23:07:24Z,26.47,6.03,67.72,94.3,32.36,136.34,7.2
2025-10-01T00:57:59Z,17.06,6.46,71.45,21.77,10.32,123.83,16.91
2025-10-01T02:53:36Z,29.28,6.06,65.05,74.97,24.9,191.55,4.91
2025-10-01T05:08:53Z,26.62,7.43,64.07,40.42,34.82,178.16,14.7
2025-10-01T06:55:44Z,28.68,6.56,69.9,43.15,23.98,192.21,9.76
2025-10-01T08:28:48Z,24.75,6.22,60.98,30.49,14.33,65.69,9.97
2025-10-01T09:30:20Z,26.58,5.58,68.73,58.23,20.07,196.77,6.12
2025-10-01T11:40:25Z,14.39,6.38,58.07,30.83,23.07,188.25,12.45
2025-10-01T13:18:09Z,27.01,5.94,64.16,65.68,34.98,168.03,7.55
2025-10-01T15:29:52Z,22.38,6.8,65.67,60.06,33.42,168.41,11.01
2025-10-01T17:24:13Z,21.64,7.23,66.94,79.81,25.89,136.08,18.24
2025-10-01T18:43:18Z,11.74,6.37,62.43,49.53,31.37,179.68,11.47
2025-10-01T20:28:20Z,22.86,6.26,77.39,27.37,13.75,100.85,11.33
2025-10-01T21:47:17Z,27.44,6.65,72.78,95.69,22.35,150.41,13.61
2025-10-01T23:55:39Z,26.58,6.03,61.05,59.53,20.57,101.84,11.81
2025-10-02T02:12:31Z,25.73,6.08,60.82,84.88,37.28,199.72,14.36
2025-10-02T03:41:07Z,10.2,6.89,59.02,30.0,20.29,240.37,5.77
2025-10-02T05:06:52Z,27.83,6.14,82.77,41.61,24.48,148.22,7.19
2025-10-02T06:59:36Z,19.33,6.39,79.26,41.54,19.1,138.5,19.36
2025-10-02T08:31:47Z,10.68,5.85,65.87,69.17,37.61,121.53,8.43
2025-10-02T10:42:23Z,28.75,6.42,77.75,56.92,16.5,184.6,10.51
2025-10-02T12:29:20Z,27.74,6.29,60.98,62.89,33.08,189.12,10.82
2025-10-02T14:09:49Z,12.26,7.25,51.2,34.25,19.38,190.8,12.43
2025-10-02T15:44:42Z,28.84,6.32,64.76,78.76,21.15,139.49,15.16
2025-10-02T17:50:10Z,12.38,5.85,65.16,67.05,29.73,162.74,15.33
2025-10-02T18:57:21Z,21.45,6.74,69.63,97.93,21.36,143.77,9.19
2025-10-02T20:41:20Z,11.89,6.83,50.19,32.86,21.83,158.3,13.47
2025-10-02T22:45:25Z,27.67,6.3,64.02,61.55,33.95,152.3,12.37
2025-10-03T00:09:13Z,18.0,6.35,65.42,77.86,28.34,111.11,17.35
2025-10-03T02:20:03Z,16.78,6.39,52.13,36.47,24.77,276.35,15.24
2025-10-03T03:57:26Z,22.83,6.7,72.62,59.94,21.85,167.87,14.96
2025-10-03T06:13:16Z,27.38,5.53,79.85,59.97,25.28,140.29,12.42
2025-10-03T07:57:54Z,22.86,5.64,73.87,26.54,17.78,106.15,3.94
2025-10-03T09:23:31Z,28.72,6.71,60.24,84.44,31.86,138.47,13.51
2025-10-03T10:37:10Z,29.19,7.02,68.87,64.53,23.3,153.38,14.45
2025-10-03T12:22:13Z,21.38,6.67,77.36,69.66,19.43,184.1,12.35
2025-10-03T14:53:28Z,23.14,5.96,60.46,41.61,37.64,186.59,11.9
2025-10-03T16:26:26Z,27.77,6.61,79.59,57.63,26.84,170.41,14.63
2025-10-03T18:08:04Z,28.93,6.33,87.86,44.04,38.49,117.5,15.85
2025-10-03T19:21:22Z,23.13,6.48,66.54,71.16,37.89,194.65,11.09
2025-10-03T21:51:09Z,24.95,6.28,88.61,37.72,33.71,157.83,11.47
2025-10-03T22:54:58Z,15.24,6.56,72.76,47.56,17.8,103.96,16.82
2025-10-04T01:24:11Z,26.25,6.34,70.85,88.8,19.13,173.49,11.39
2025-10-04T02:40:35Z,24.05,6.5,65.64,76.49,34.18,142.63,13.93
2025-10-04T04:16:19Z,27.38,6.26,86.56,47.53,30.39,176.61,16.71
2025-10-04T06:06:29Z,17.99,6.25,76.77,25.74,18.99,148.29,14.28
2025-10-04T08:20:49Z,17.38,6.21,52.88,38.79,25.16,230.11,18.34
2025-10-04T10:09:31Z,23.48,6.22,67.43,46.1,26.65,171.3,13.14
2025-10-04T11:19:05Z,15.0,6.19,54.61,39.88,17.39,159.02,8.65
2025-10-04T13:31:22Z,22.1,5.75,62.23,98.94,28.23,127.29,13.33
2025-10-04T14:41:12Z,24.89,6.45,75.89,47.9,27.0,195.66,12.39
2025-10-04T16:59:15Z,16.2,6.14,70.32,20.99,13.53,115.1,22.15
2025-10-04T19:00:38Z,21.93,6.07,69.07,63.62,25.03,128.55,13.42
2025-10-04T19:53:33Z,23.63,7.4,69.93,79.22,28.31,173.95,18.19
2025-10-04T21:39:54Z,23.23,6.0,72.55,55.04,17.16,108.03,17.17
2025-10-04T23:23:53Z,14.49,6.34,57.94,33.09,27.26,211.2,13.67
2025-10-05T01:13:56Z,22.24,6.43,61.13,54.82,24.94,172.43,14.2
2025-10-05T02:52:59Z,21.03,6.24,54.72,30.47,29.24,286.82,18.17
2025-10-05T05:28:54Z,22.26,6.27,78.66,28.91,18.06,119.23,15.27
2025-10-05T06:30:54Z,26.07,6.44,71.52,57.4,29.96,157.41,8.77
2025-10-05T08:03:14Z,21.86,6.46,70.27,62.47,16.93,178.95,14.67
2025-10-05T10:15:02Z,11.86,6.43,52.33,35.25,27.16,290.65,20.18
2025-10-05T11:37:02Z,25.39,6.08,67.8,98.98,20.79,120.34,16.08
2025-10-05T13:31:13Z,12.19,6.37,71.11,33.68,19.46,114.22,10.67
2025-10-05T15:23:18Z,24.75,6.32,60.09,60.39,36.38,164.92,8.79
2025-10-05T17:30:11Z,26.16,6.18,86.72,30.99,28.19,193.75,17.51
2025-10-05T18:44:14Z,20.09,5.51,62.04,27.57,14.8,67.22,8.45
2025-10-05T20:37:23Z,25.31,5.97,78.93,51.2,37.38,188.17,14.27
2025-10-05T22:40:46Z,28.6,6.4,61.22,22.29,13.05,60.69,12.16
2025-10-06T00:30:10Z,16.64,6.39,78.81,25.91,19.4,115.62,11.39
2025-10-06T01:55:31Z,24.16,5.92,64.77,63.59,39.91,135.8,11.54
2025-10-06T03:40:49Z,22.93,5.66,60.34,75.6,22.2,143.3,7.13
2025-10-06T05:39:29Z,13.34,6.28,62.42,40.05,30.74,184.19,12.62
2025-10-06T06:47:33Z,21.99,5.78,61.06,70.84,29.77,100.03,15.37
2025-10-06T08:40:34Z,27.67,6.36,69.43,61.16,22.79,168.54,17.13
2025-10-06T10:30:27Z,23.05,7.48,61.91,63.49,25.85,139.81,8.58
2025-10-06T12:37:41Z,26.85,6.62,60.04,86.3,22.6,140.84,9.33
2025-10-06T14:22:18Z,22.9,7.02,60.45,59.04,21.35,165.76,12.29
2025-10-06T15:57:18Z,20.57,5.98,71.82,37.16,14.93,122.52,9.58
2025-10-06T17:25:16Z,28.52,6.05,65.38,92.84,28.81,169.47,12.83
2025-10-06T19:11:56Z,21.25,6.15,72.21,94.42,27.72,196.0,11.59
2025-10-06T21:02:31Z,13.37,6.17,57.47,25.95,27.33,206.57,16.94
2025-10-06T22:41:11Z,18.75,6.47,79.17,49.84,13.16,139.12,14.91
2025-10-07T00:35:51Z,11.31,6.64,75.63,49.21,15.05,149.39,11.85
2025-10-07T02:08:53Z,25.88,6.28,61.68,52.73,34.93,196.93,14.63
2025-10-07T04:11:26Z,22.31,6.53,77.41,94.68,25.62,184.65,10.83
2025-10-07T06:04:35Z,16.45,5.76,71.47,22.83,15.42,144.94,7.07
2025-10-07T08:08:36Z,16.68,6.5,79.03,37.49,10.25,147.33,13.63
2025-10-07T09:30:04Z,24.73,6.28,61.25,62.11,25.99,140.77,8.56
2025-10-07T11:00:58Z,20.53,6.48,67.66,25.61,6.64,76.75,12.21
2025-10-07T13:30:35Z,24.58,6.39,87.02,46.07,28.3,175.17,14.64
2025-10-07T15:06:50Z,27.96,5.52,89.78,32.83,22.77,149.34,11.5
2025-10-07T16:42:44Z,19.4,6.05,75.43,30.54,18.03,100.07,15.8
2025-10-07T18:42:05Z,24.55,6.44,70.08,40.25,35.3,133.18,12.54
2025-10-07T20:27:11Z,21.99,5.59,64.76,23.55,9.13,47.7,9.06
2025-10-07T21:32:04Z,18.77,6.62,53.74,35.46,26.68,262.48,16.27
2025-10-07T23:33:30Z,29.22,6.59,66.02,51.88,27.56,164.14,11.0
2025-10-08T01:17:00Z,23.59,6.08,71.59,90.04,22.26,169.52,9.89
2025-10-08T02:54:52Z,25.83,6.27,66.18,66.55,22.13,184.3,10.63
2025-10-08T05:00:41Z,21.6,6.36,64.06,21.64,13.95,44.53,15.14
2025-10-08T06:16:50Z,21.17,5.81,60.11,43.11,33.07,127.68,14.58
2025-10-08T08:26:57Z,23.24,6.03,66.87,74.95,37.89,193.85,7.55
2025-10-08T10:29:12Z,26.2,6.47,75.24,71.85,26.59,172.92,18.6
2025-10-08T11:22:41Z,26.09,5.83,69.63,71.68,38.76,161.02,4.95
2025-10-08T13:38:14Z,15.95,6.44,62.47,54.37,23.11,158.45,14.73
2025-10-08T15:05:39Z,21.76,6.45,62.17,94.51,22.76,177.7,9.68
2025-10-08T17:29:51Z,24.34,5.61,68.16,74.61,27.6,140.49,10.71
2025-10-08T19:18:20Z,26.91,6.2,73.41,63.98,23.89,166.26,6.45
2025-10-08T20:27:31Z,23.88,6.62,71.63,56.52,28.24,200.0,4.74
2025-10-08T22:15:42Z,20.06,5.57,63.93,36.77,6.29,42.02,14.59
2025-10-08T23:55:34Z,17.37,6.28,74.0,45.0,13.97,102.27,12.74
2025-10-09T01:47:54Z,24.19,6.43,73.18,43.66,34.61,141.66,13.29
2025-10-09T03:08:35Z,22.45,6.06,78.52,59.66,28.5,166.15,9.02
2025-10-09T05:03:21Z,29.01,6.33,61.01,65.84,29.7,129.33,10.42
2025-10-09T07:26:54Z,17.67,6.04,58.45,32.41,20.48,173.19,9.41
2025-10-09T08:40:11Z,15.21,6.79,59.79,35.76,17.86,284.32,14.74
2025-10-09T10:04:30Z,11.82,6.62,57.62,21.8,25.01,290.69,14.67
2025-10-09T12:37:44Z,25.22,6.51,65.72,59.02,23.8,108.39,10.42
2025-10-09T14:28:08Z,28.22,5.7,83.08,57.05,27.32,168.67,16.06
2025-10-09T15:40:50Z,24.2,6.1,73.26,64.33,21.44,184.38,16.24
2025-10-09T17:30:14Z,28.71,6.24,61.04,83.31,29.7,174.93,9.56
2025-10-09T19:08:18Z,20.43,6.25,50.19,26.42,23.88,216.35,8.75
2025-10-09T20:41:00Z,27.67,6.79,64.31,86.42,28.44,149.95,9.68
2025-10-09T22:57:18Z,14.77,6.63,74.76,48.34,11.86,128.23,11.51
2025-10-10T00:59:11Z,20.5,5.67,61.94,21.92,11.62,44.17,17.54
2025-10-10T02:47:48Z,20.11,5.66,78.84,20.05,15.11,143.89,10.17
2025-10-10T04:18:15Z,28.34,6.18,64.43,97.78,35.09,125.97,8.18
2025-10-10T05:47:57Z,23.68,6.18,68.25,58.1,36.05,172.3,10.84
2025-10-10T07:59:43Z,23.82,6.5,61.91,62.84,39.19,120.3,8.85
2025-10-10T09:11:05Z,23.68,5.78,67.97,38.38,14.86,76.48,12.88
2025-10-10T11:08:00Z,17.75,5.92,72.6,37.57,10.52,129.51,13.63
2025-10-10T12:53:21Z,28.05,6.3,70.89,75.64,26.21,155.45,15.37
2025-10-10T14:12:29Z,24.55,6.47,89.81,53.33,35.4,151.89,13.36
2025-10-10T15:57:51Z,13.93,6.38,72.92,59.56,13.88,124.72,7.63
2025-10-10T18:14:46Z,12.67,6.36,77.14,33.95,15.16,101.7,13.98
2025-10-10T19:45:35Z,13.97,6.33,58.73,36.94,26.45,241.84,12.56
2025-10-10T21:05:43Z,24.85,6.32,62.14,98.23,34.66,169.86,13.27
2025-10-10T23:33:28Z,24.67,6.3,69.9,82.09,20.2,103.42,13.51
2025-10-11T00:34:53Z,25.62,5.86,70.64,49.42,36.22,197.68,7.75
2025-10-11T02:51:07Z,18.85,6.84,54.21,38.12,15.73,243.15,11.03
2025-10-11T04:32:07Z,27.56,6.79,62.6,67.54,27.98,191.92,19.67
2025-10-11T05:52:11Z,19.47,6.09,77.36,35.49,10.44,126.18,19.29
2025-10-11T07:37:22Z,15.7,6.53,79.73,38.45,10.91,122.96,7.44
2025-10-11T09:42:46Z,21.23,6.07,64.23,61.45,30.78,168.8,11.71
2025-10-11T11:11:16Z,28.31,6.39,71.84,37.98,27.24,124.15,11.46
2025-10-11T13:46:28Z,28.67,6.27,69.67,74.14,31.87,179.71,14.55
2025-10-11T14:53:36Z,18.95,6.93,57.2,28.02,24.23,233.11,6.86
2025-10-11T16:41:32Z,21.59,6.01,68.87,63.78,20.39,177.72,12.67
2025-10-11T18:42:54Z,22.48,6.63,61.3,51.34,24.98,157.63,8.77
2025-10-11T20:42:50Z,23.03,5.71,60.13,75.37,36.49,139.76,10.58
2025-10-11T22:01:51Z,29.41,6.48,62.15,65.41,32.89,119.43,17.38
2025-10-11T23:40:24Z,23.29,5.84,69.42,65.19,39.07,142.58,11.21
2025-10-12T02:03:00Z,27.33,6.78,62.8,54.9,34.53,174.03,8.72
2025-10-12T03:33:51Z,27.48,6.29,80.65,35.17,31.07,139.89,14.57
2025-10-12T05:00:39Z,15.78,7.35,53.29,21.62,21.32,189.28,12.28
2025-10-12T07:02:22Z,27.23,6.25,63.61,79.89,25.83,122.45,14.84
2025-10-12T09:01:34Z,28.45,6.76,74.3,78.69,15.0,181.89,14.31
2025-10-12T09:50:57Z,28.33,6.49,72.67,50.5,27.19,158.54,20.45
2025-10-12T12:34:05Z,26.56,6.29,64.6,68.07,28.39,180.76,21.92
2025-10-12T14:07:15Z,20.14,6.17,76.78,34.4,13.57,120.48,12.24
2025-10-12T15:11:21Z,19.58,6.07,72.99,31.64,18.61,109.03,9.99
2025-10-12T17:03:26Z,29.43,6.58,61.58,51.27,29.79,193.2,11.55
2025-10-12T19:31:08Z,18.19,6.33,71.03,49.37,14.64,115.41,5.81
2025-10-12T20:57:09Z,21.63,6.21,66.09,69.43,25.14,130.97,21.53
2025-10-12T23:04:45Z,28.32,6.76,76.68,89.09,28.07,179.85,12.1
2025-10-12T23:54:07Z,27.13,6.02,65.16,24.99,14.86,54.58,12.27
2025-10-13T01:43:07Z,24.54,5.63,73.55,47.82,28.82,183.56,19.47
2025-10-13T03:23:52Z,22.16,5.98,63.1,91.38,35.72,180.59,14.2
2025-10-13T05:28:07Z,15.02,6.17,55.16,39.12,16.38,226.95,12.27
2025-10-13T07:37:38Z,21.95,6.44,61.93,34.13,12.55,74.65,7.44
2025-10-13T08:54:08Z,25.23,6.22,78.85,84.65,16.52,178.9,8.21
2025-10-13T11:08:26Z,16.16,6.57,51.67,24.3,22.34,236.66,13.77
2025-10-13T12:37:14Z,29.34,6.7,66.06,87.09,35.25,123.31,14.59
2025-10-13T13:59:00Z,27.28,5.72,88.22,34.56,23.17,170.96,18.11
2025-10-13T16:27:16Z,27.89,6.6,72.18,59.55,18.38,164.28,18.2
2025-10-13T18:00:46Z,21.87,6.66,75.57,64.7,18.16,173.21,20.35
2025-10-13T19:34:08Z,26.07,6.41,72.05,42.46,38.76,104.25,6.32
2025-10-13T21:34:26Z,28.75,6.16,64.71,29.65,6.28,68.99,10.92
2025-10-13T23:12:01Z,23.16,6.54,69.08,65.76,26.76,197.15,13.41
2025-10-14T00:37:27Z,26.83,6.15,61.08,65.93,27.44,100.19,7.85
2025-10-14T02:25:14Z,23.91,6.45,62.62,95.78,39.27,169.6,10.19
2025-10-14T04:13:05Z,12.19,7.41,54.38,22.26,15.51,277.24,13.48
2025-10-14T05:42:25Z,25.57,6.74,68.35,63.7,31.47,164.72,8.47
2025-10-14T07:39:11Z,27.38,7.26,62.51,46.42,25.1,152.98,13.47
2025-10-14T09:30:18Z,11.45,6.24,51.42,30.41,28.91,271.07,6.81
2025-10-14T11:29:22Z,27.05,6.41,85.24,55.16,24.79,143.33,14.32
2025-10-14T13:20:28Z,22.42,6.34,66.47,52.17,30.85,156.11,10.39
2025-10-14T15:11:31Z,24.68,5.95,70.2,49.45,36.58,151.23,16.52
2025-10-14T16:11:29Z,25.17,6.36,69.27,70.7,20.58,145.77,8.18
2025-10-14T18:25:09Z,23.73,6.55,69.79,61.9,25.48,165.0,13.44
2025-10-14T19:51:11Z,20.0,6.31,60.37,49.7,35.8,158.54,13.08
2025-10-14T21:53:25Z,20.31,5.87,69.89,78.95,35.18,186.39,13.89
2025-10-14T23:13:38Z,27.38,6.11,71.87,50.52,22.32,171.41,10.59
2025-10-15T01:14:47Z,29.12,6.58,62.41,53.38,28.93,148.75,14.27
2025-10-15T03:12:36Z,26.8,6.25,68.16,40.39,21.4,142.39,17.95
2025-10-15T04:56:42Z,24.0,6.09,60.52,41.23,38.98,110.81,17.07
2025-10-15T06:27:56Z,23.64,6.54,69.01,55.67,28.08,136.77,7.84
2025-10-15T08:40:03Z,21.46,7.04,66.76,68.52,20.46,163.73,10.79
2025-10-15T10:11:09Z,25.25,7.0,60.33,74.93,35.92,171.5,13.58
2025-10-15T11:28:58Z,15.38,7.25,56.7,36.92,24.52,239.92,15.28
2025-10-15T13:31:37Z,15.42,6.44,75.53,58.43,12.0,112.47,11.54
2025-10-15T15:18:09Z,24.13,6.11,77.82,77.61,21.63,169.84,20.65
2025-10-15T17:11:55Z,14.83,6.54,60.99,69.71,29.15,150.63,11.72
2025-10-15T18:35:45Z,28.32,5.87,69.55,28.84,5.89,53.85,13.41
2025-10-15T20:25:54Z,19.56,6.31,74.37,33.69,16.79,143.01,10.48
2025-10-15T22:20:51Z,22.7,6.79,62.99,48.15,32.42,104.9,14.65
2025-10-16T00:36:23Z,28.54,5.57,62.18,30.47,7.31,51.54,15.9
2025-10-16T02:01:27Z,19.49,7.17,58.18,28.31,20.97,222.68,11.71
2025-10-16T04:06:53Z,24.33,5.83,70.17,56.64,32.74,186.41,11.25
2025-10-16T04:59:25Z,27.63,6.39,63.0,50.08,33.57,167.59,12.93
2025-10-16T07:08:36Z,28.26,6.35,76.63,57.86,22.49,197.84,10.13
2025-10-16T08:34:58Z,11.16,6.46,72.34,53.76,15.09,125.74,12.56
2025-10-16T10:43:28Z,27.4,6.6,61.88,60.81,27.88,135.92,17.44
2025-10-16T12:23:10Z,20.82,6.33,71.25,22.43,11.12,101.67,11.85
